,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.283655394,0.37148985,0.408645795,0.354597013,0.064184703,0.078679812,0.299480251,0.023900236,0.00989632
1,stego_10.png,0.347840189,0.104485887,0.259136773,0.237154283,0.123157426,0.122033567,0.131122002,0.001380441,0.004744179
2,stego_100.png,0.15403288,0.257687963,0.193440062,0.201720302,0.052321275,0.044380863,0.164646597,2.96E-06,0.001249863
3,stego_1000.png,0.234316904,0.356829568,0.296574225,0.295906899,0.061259058,0.178465585,0.142953614,0.009198133,0.00325429
4,stego_10000.png,0.332519799,0.282712564,0.446571492,0.353934618,0.084002279,0.207073247,0.185214297,0.023695867,0.000218617
5,stego_10001.png,0.198130874,0.217003155,0.216024688,0.210386239,0.010624727,0.081082987,0.140712654,0.000107874,0.003514989
6,stego_10002.png,0.226259701,0.188776409,0.224317323,0.213117811,0.021102632,0.023789744,0.193941895,0.000172077,3.67E-05
7,stego_10003.png,0.244217697,0.100689981,0.250848499,0.198585393,0.084844714,0.033811846,0.170539812,2.00E-06,0.000867903
8,stego_10004.png,0.39185742,0.319484898,0.215194041,0.308845453,0.088810955,0.083394462,0.245962938,0.011847333,0.002112592
9,stego_10005.png,0.324193063,0.40053588,0.363966222,0.362898388,0.038182609,0.211780814,0.191720244,0.026535885,6.86E-05
10,stego_10006.png,0.18187054,0.300147107,0.275310485,0.252442711,0.06236616,0.102148752,0.167392939,0.002750238,0.00106322
11,stego_10007.png,0.172969394,0.166117917,0.186535241,0.175207517,0.010391038,0.010798835,0.166203486,0.000614667,0.001142204
12,stego_10008.png,0.14380916,0.171858083,0.140157396,0.151941546,0.017344601,0.008177363,0.144949488,0.002309615,0.003030559
13,stego_10009.png,0.202555118,0.233629002,0.279256314,0.238480145,0.038580028,0.061018343,0.188993896,0.001480722,0.000121134
14,stego_1001.png,0.161751255,0.17346674,0.187403226,0.174207074,0.012842,0.014613649,0.161960255,0.000665275,0.001447022
15,stego_10010.png,0.293844401,0.314432451,0.358504782,0.322260545,0.033033325,0.020450259,0.30811124,0.014947641,0.01168804
16,stego_10011.png,0.30263359,0.302422762,0.381873239,0.328976531,0.045810015,0.052417152,0.291857729,0.016634945,0.008437842
17,stego_10012.png,0.309318302,0.282597255,0.311020669,0.300978742,0.015941575,0.0106445,0.293457955,0.010196706,0.008734389
18,stego_10013.png,0.326511218,0.317660858,0.397611298,0.347261125,0.043828497,0.152968393,0.229380734,0.021685839,0.000863228
19,stego_10014.png,0.209256135,0.159544019,0.204824297,0.19120815,0.027511329,0.026825606,0.168913758,7.73E-05,0.000966354
20,stego_10015.png,0.209386811,0.257741405,0.276826312,0.247984843,0.034762256,0.011154496,0.239501869,0.002302545,0.001560398
21,stego_10016.png,0.211754994,0.296525173,0.191657528,0.233312565,0.055658354,0.049438702,0.193437145,0.001109727,4.31E-05
22,stego_10017.png,0.287314629,0.220341797,0.287526514,0.26506098,0.038728093,0.035119436,0.238310888,0.004232931,0.001467724
23,stego_10018.png,0.201718217,0.187661417,0.071483833,0.153621155,0.07147939,0.045890153,0.112912578,0.002150997,0.007584219
24,stego_10019.png,0.170657787,0.14588879,0.189409933,0.16865217,0.021829781,0.038839728,0.13505806,0.000982686,0.004217456
25,stego_1002.png,0.181274586,0.187444835,0.182314396,0.183677939,0.003303397,0.009003747,0.176261203,0.00026641,0.00056353
26,stego_10020.png,0.255689808,0.271315248,0.24967045,0.258891836,0.011172021,0.018482323,0.244936508,0.003468248,0.00201929
27,stego_10021.png,0.254821884,0.251084713,0.241870944,0.249259181,0.006665669,0.045854345,0.213180068,0.002426467,0.000173714
28,stego_10022.png,0.286090395,0.328932064,0.27478331,0.296601923,0.028563807,0.029787538,0.275006141,0.009331932,0.005625921
29,stego_10023.png,0.531072642,0.52219391,0.474612993,0.509293182,0.030360247,0.101126793,0.454086723,0.095662272,0.064560063
30,stego_10024.png,0.342377228,0.241084488,0.321976732,0.301812816,0.05357231,0.03751552,0.274599021,0.010365849,0.005565014
31,stego_10025.png,0.211564839,0.241443091,0.168838124,0.207282018,0.036491467,0.043426306,0.171294395,5.30E-05,0.000824012
32,stego_10026.png,0.342011973,0.411973298,0.375828172,0.376604481,0.034987122,0.024516532,0.360936869,0.031189143,0.025900676
33,stego_10027.png,0.427380381,0.219099995,0.26827787,0.304919415,0.108867497,0.058908842,0.261409929,0.011008084,0.003771179
34,stego_10028.png,0.617470757,0.521277739,0.600604134,0.57978421,0.051365125,0.033227427,0.565341631,0.144236046,0.133474507
35,stego_10029.png,0.163102094,0.166793785,0.119921759,0.149939212,0.026061327,0.023141354,0.129801644,0.002506082,0.004927809
36,stego_1003.png,0.3007919,0.357400467,0.377014473,0.345068947,0.039579287,0.05126375,0.309680585,0.021044999,0.012029831
37,stego_10030.png,0.116438794,0.150658046,0.153581115,0.140225985,0.020652093,0.021579143,0.121263606,0.003572933,0.00619942
38,stego_10031.png,0.282731029,0.285467351,0.282512223,0.283570201,0.001646618,0.134435298,0.172297811,0.006983979,0.000767411
39,stego_10032.png,0.365379321,0.171557146,0.312799641,0.283245369,0.100233977,0.185987941,0.1194791,0.006929792,0.006483615
40,stego_10033.png,0.216927193,0.141065425,0.199065765,0.185686128,0.039661228,0.043892482,0.148303034,0.000204887,0.002672576
41,stego_10034.png,0.207053222,0.183181099,0.181521287,0.190585203,0.014285849,0.012888765,0.18001663,8.86E-05,0.000399335
42,stego_10035.png,0.282897859,0.200685417,0.206598056,0.230060444,0.045853944,0.041876165,0.19640914,0.00090363,1.29E-05
43,stego_10036.png,0.208203345,0.151121225,0.150899802,0.170074791,0.033020482,0.031735031,0.142873866,0.000895518,0.003263395
44,stego_10037.png,0.247382248,0.258573366,0.135673509,0.213876374,0.06795643,0.051673441,0.171041222,0.000192554,0.000838611
