,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.186621702,0.265686505,0.326440862,0.259583023,0.070109121,0.078679812,0.196352162,0.025466741,0.009283739
1,stego_10.png,0.320849605,0.106825257,0.157149264,0.194941375,0.111905265,0.122033567,0.083041681,0.009013865,0.000287585
2,stego_100.png,0.041496076,0.152714353,0.08848141,0.094230613,0.055831589,0.044380863,0.052164872,3.33E-05,0.002288199
3,stego_1000.png,0.190911358,0.338858525,0.256745443,0.262171776,0.074122701,0.178465585,0.10189006,0.026299685,3.57E-06
4,stego_10000.png,0.286319266,0.231608129,0.349195178,0.289040858,0.058840749,0.207073247,0.103373496,0.035736446,1.14E-05
5,stego_10001.png,0.141048188,0.171670002,0.143965995,0.152228062,0.016900301,0.081082987,0.077422742,0.00272777,0.000509733
6,stego_10002.png,0.127308004,0.155072874,0.114190204,0.132190361,0.020874057,0.023789744,0.111042284,0.001036219,0.000121932
7,stego_10003.png,0.160677699,0.029588617,0.119815335,0.10336055,0.067075754,0.033811846,0.071982568,1.13E-05,0.000784977
8,stego_10004.png,0.33243943,0.217841895,0.163785781,0.238022369,0.086118825,0.083394462,0.168696239,0.019050174,0.004719173
9,stego_10005.png,0.252739393,0.327970047,0.281934875,0.287548105,0.037928144,0.211780814,0.096124647,0.035174292,1.50E-05
10,stego_10006.png,0.127206473,0.277279071,0.191709397,0.198731647,0.075282337,0.102148752,0.107571154,0.009747938,5.73E-05
11,stego_10007.png,0.13381299,0.110439777,0.132339615,0.125530794,0.013089951,0.010798835,0.115984456,0.000651821,0.000255503
12,stego_10008.png,0.084883643,0.108657549,0.090517948,0.09468638,0.012423023,0.008177363,0.087222265,2.82E-05,0.000163271
13,stego_10009.png,0.087700596,0.191891944,0.151028907,0.143540482,0.052497777,0.061018343,0.087884719,0.001895774,0.00014678
14,stego_1001.png,0.075800885,0.113227388,0.102134093,0.097054122,0.019223432,0.014613649,0.083663096,8.68E-06,0.000266894
15,stego_10010.png,0.159941453,0.189073262,0.215844917,0.188286544,0.027960034,0.020450259,0.171340237,0.007794514,0.005089429
16,stego_10011.png,0.158459369,0.112185179,0.22521033,0.16528496,0.056820882,0.052417152,0.119111282,0.004262126,0.000365241
17,stego_10012.png,0.140380869,0.116166726,0.135013113,0.130520236,0.012716943,0.0106445,0.121165482,0.000931485,0.000447978
18,stego_10013.png,0.251701756,0.223764305,0.291864475,0.255776845,0.034232485,0.152968393,0.121374989,0.024266425,0.00045689
19,stego_10014.png,0.157700637,0.090526301,0.091914234,0.113380391,0.038388732,0.026825606,0.088940672,0.000179035,0.000122309
20,stego_10015.png,0.101214297,0.137714338,0.123959149,0.120962595,0.018433604,0.011154496,0.111046769,0.00043943,0.000122031
21,stego_10016.png,0.154922322,0.2436442,0.11620912,0.171591881,0.065332461,0.049438702,0.128506367,0.005125397,0.000812613
22,stego_10017.png,0.171259747,0.095027707,0.163359614,0.143215689,0.041918543,0.035119436,0.112030708,0.001867596,0.000144738
23,stego_10018.png,0.13763843,0.13522398,0.027910422,0.10025761,0.062666132,0.045890153,0.056982388,6.64E-08,0.001850515
24,stego_10019.png,0.120868261,0.075747949,0.105387527,0.100667912,0.022927423,0.038839728,0.064326612,4.46E-07,0.001272591
25,stego_1002.png,0.095276039,0.110253609,0.093864297,0.099797982,0.00908231,0.009003747,0.09161915,4.08E-08,7.02E-05
26,stego_10020.png,0.119124648,0.150258847,0.121933637,0.130439044,0.017221819,0.018482323,0.114064905,0.000926535,0.000197822
27,stego_10021.png,0.154428179,0.189261518,0.157012425,0.166900707,0.019408091,0.045854345,0.12686361,0.004475705,0.000721654
28,stego_10022.png,0.13368319,0.229465585,0.150964745,0.171371174,0.051047855,0.029787538,0.145930547,0.005093844,0.002109615
29,stego_10023.png,0.34269267,0.329676498,0.276883352,0.316417507,0.034850642,0.101126793,0.239511771,0.046836537,0.019463534
30,stego_10024.png,0.185614113,0.134882537,0.178433839,0.166310163,0.027452884,0.03751552,0.133814774,0.004397038,0.001143439
31,stego_10025.png,0.150612161,0.162974537,0.07388409,0.129156929,0.048265124,0.043426306,0.089622602,0.000850127,0.00010769
32,stego_10026.png,0.184279203,0.263200824,0.193272881,0.213584303,0.04320383,0.024516532,0.193819554,0.012901394,0.008802109
33,stego_10027.png,0.22138058,0.14164754,0.165253385,0.176093835,0.040957001,0.058908842,0.124520342,0.005790272,0.000601247
34,stego_10028.png,0.391503816,0.346913309,0.379409451,0.372608859,0.023060017,0.033227427,0.35104578,0.07431559,0.063023984
35,stego_10029.png,0.120347384,0.11510549,0.116082152,0.117178342,0.002787577,0.023141354,0.096264683,0.000295095,1.40E-05
36,stego_1003.png,0.203964493,0.243318322,0.233779203,0.227020673,0.020528986,0.05126375,0.185253723,0.016134251,0.007268197
37,stego_10030.png,0.059231505,0.087471917,0.087800672,0.078168031,0.016400337,0.021579143,0.05783696,0.000476635,0.001777722
38,stego_10031.png,0.197992525,0.177009891,0.19337106,0.189457825,0.011025098,0.134435298,0.063568359,0.008002703,0.001327264
39,stego_10032.png,0.323476848,0.147632222,0.284994914,0.252034661,0.092439801,0.185987941,0.081137275,0.023114538,0.000355802
40,stego_10033.png,0.128234505,0.11396753,0.145248599,0.129150211,0.015660626,0.043892482,0.089171697,0.000849735,0.000117252
41,stego_10034.png,0.132936177,0.112429726,0.112219941,0.119195281,0.011900426,0.012888765,0.107694566,0.000368459,5.92E-05
42,stego_10035.png,0.18824126,0.112180978,0.129555089,0.143325776,0.039856185,0.041876165,0.10588361,0.001877123,3.46E-05
43,stego_10036.png,0.160200848,0.062229847,0.071612668,0.098014454,0.05405895,0.031735031,0.068451741,3.94E-06,0.000995293
44,stego_10037.png,0.157675396,0.092283678,0.00487519,0.084944755,0.076664011,0.051673441,0.035084237,0.00022666,0.004214056
45,stego_10038.png,0.136201202,0.129734791,0.113969776,0.126635256,0.011435227,0.045398043,0.085100615,0.000709437,0.000221992
