,image_name,red,green,blue,ml det,stdev,ml0,ml,MSE (ml det),MSE (ml)
0,stego_1.png,0.188330271,0.325272761,0.322937887,0.278846973,0.078398456,0.141499727,0.159985093,0.03198624,0.003598211
1,stego_10.png,0.383608657,0.045238928,0.129475347,0.186107644,0.176150309,0.163157242,0.027424987,0.007414526,0.005267132
2,stego_100.png,0.136651552,0.180690678,0.062239112,0.126527114,0.059871292,0.041656161,0.088560024,0.000703688,0.000130873
3,stego_1000.png,0.188109299,0.417800862,0.236853312,0.280921158,0.121020803,0.193259617,0.108661401,0.032732465,7.50E-05
4,stego_10000.png,0.337872629,0.476545608,0.380569583,0.398329273,0.071021854,0.311410371,0.126227434,0.089000355,0.000687878
5,stego_10001.png,0.107321181,0.12096301,0.059305501,0.095863231,0.032386349,0.043117993,0.055121987,1.71E-05,0.002014036
6,stego_10002.png,0.140882907,0.168473011,0.130725822,0.146693913,0.019533009,0.046561443,0.105022468,0.002180322,2.52E-05
7,stego_10003.png,0.169325552,0.098225972,0.10522137,0.124257631,0.039186375,0.04943107,0.078717659,0.000588433,0.000452938
8,stego_10004.png,0.254133617,0.16682714,0.200932014,0.20729759,0.043999951,0.066511177,0.15081746,0.011512773,0.002582414
9,stego_10005.png,0.289368698,0.35308482,0.308510872,0.31698813,0.032693026,0.25703221,0.080697873,0.047083849,0.000372572
10,stego_10006.png,0.138689752,0.31851869,0.182219227,0.213142557,0.093817914,0.131673286,0.093823292,0.012801238,3.82E-05
11,stego_10007.png,0.115266806,0.138389649,0.119834728,0.124497061,0.012246203,0.009674217,0.115944517,0.000600106,0.000254228
12,stego_10008.png,0.097458534,0.126784297,0.065282531,0.096508454,0.030761889,0.010877662,0.086572498,1.22E-05,0.000180298
13,stego_10009.png,0.132182145,0.162205002,0.122151859,0.138846335,0.020841596,0.059656173,0.08421405,0.001509038,0.000249196
14,stego_1001.png,0.098880749,0.174780436,0.102352472,0.125337886,0.042853676,0.03644329,0.092256735,0.000642008,6.00E-05
15,stego_10010.png,0.184443251,0.212645498,0.169286817,0.188791855,0.022004013,0.022854219,0.16981871,0.007883994,0.004874652
16,stego_10011.png,0.177445854,0.122884321,0.164142593,0.154824256,0.028449319,0.029164277,0.129434853,0.003005699,0.000866411
17,stego_10012.png,0.12257455,0.134753907,0.122497893,0.126608783,0.007053988,0.014447214,0.113805745,0.000708027,0.000190599
18,stego_10013.png,0.241329787,0.257109267,0.282524317,0.260321124,0.020784233,0.150786856,0.128983246,0.025702863,0.000840029
19,stego_10014.png,0.084009778,0.084893956,0.111883259,0.093595664,0.015843691,0.01526908,0.079541104,4.10E-05,0.000418566
20,stego_10015.png,0.131719541,0.106843523,0.159984058,0.132849041,0.026588267,0.025366763,0.110279717,0.001079059,0.000105673
21,stego_10016.png,0.172064961,0.239123474,0.148397648,0.186528694,0.047060531,0.044359837,0.14876819,0.007487215,0.002378336
22,stego_10017.png,0.215682074,0.164421103,0.14194872,0.174017299,0.03779176,0.049206537,0.13127011,0.005478561,0.00097782
23,stego_10018.png,0.201571121,0.071883835,0.117169043,0.130208,0.065819517,0.062081659,0.072635685,0.000912523,0.000748806
24,stego_10019.png,0.136042481,0.1006656,0.113375623,0.116694568,0.017920449,0.053641081,0.066627456,0.000278709,0.001113727
25,stego_1002.png,0.102518499,0.108053838,0.098216449,0.102929595,0.004931563,0.007544931,0.096109806,8.58E-06,1.51E-05
